subjectIx,blockIx,trialIx,trial,trial_alt,r,t_d,t_d_alt,RT_trial,RT_diff_trial
3,5,546,SB,SSS,NR,0.166,short,NaN,NaN
3,5,547,SR,SAS,RB,0.466,long,0.5619341732599423,0
3,5,548,NS,NS,RB,NaN,NA,0.6357684066315414,0
3,5,549,SR,SAS,RL,0.166,short,0.7117591341084335,NaN
3,5,550,NS,NS,RB,NaN,NA,0.7320158070033358,0.015592070449201856
3,5,551,SL,SAS,RR,0.066,short,0.8146575835999101,NaN
3,5,552,NS,NS,RB,NaN,NA,0.5932287535761134,0
3,5,553,IG,IG,RBO,0.066,short,0.6747719871345907,0.01565423833380919
3,5,554,NS,NS,RB,NaN,NA,0.7106470604048809,0
3,5,555,SR,SAS,RB,0.466,long,0.739782952448877,0.03124850294261705
3,5,556,IG,IG,RB,0.266,short,0.8848303115773888,0.015520394539635163
3,5,557,NS,NS,RB,NaN,NA,0.6321648636439932,0.01565240987110883
3,5,558,NS,NS,RB,NaN,NA,0.6591254283594026,0.01557890549156582
3,5,559,SR,SAS,RB,0.366,intermediate,0.48548760893390863,0.015610355119861197
3,5,560,NS,NS,RB,NaN,NA,0.5370255143316172,0.031226927028910723
3,5,561,SR,SAS,RL,0.166,short,0.721067860169569,NaN
3,5,562,NS,NS,RB,NaN,NA,0.4994448469369672,0
3,5,563,NS,NS,RB,NaN,NA,0.6903377276576066,0.015492601836740505
3,5,564,NS,NS,RB,NaN,NA,0.6492577399003494,0.03117536425270373
3,5,565,NS,NS,RB,NaN,NA,0.6383090616764093,0.046738179233216215
3,5,566,NS,NS,RB,NaN,NA,0.5026168716867687,0
3,5,567,NS,NS,RB,NaN,NA,0.5930718710951624,0
3,5,568,NS,NS,RB,NaN,NA,0.5030951986773289,0.015590241979225539
3,5,569,NS,NS,RB,NaN,NA,0.5634689885519037,0.015637050739314873
3,5,570,NS,NS,RB,NaN,NA,0.5368881964568573,0.031212664987833705
3,5,571,SB,SSS,RR,0.166,short,0.7521810565449414,NaN
3,5,572,SB,SSS,NR,0.266,short,NaN,NaN
3,5,573,NS,NS,RB,NaN,NA,0.6746480170622817,0.015569397452054545
3,5,574,NS,NS,RB,NaN,NA,0.516641397280182,0.015662283585697878
3,5,575,NS,NS,RB,NaN,NA,0.5135035648709163,0.015555135410977527
3,5,576,IG,IG,RB,0.266,short,0.4791563587132259,0.015605966793373227
3,5,577,NS,NS,RB,NaN,NA,0.5852197019303276,0.04678608506947057
3,5,578,IG,IG,RB,0.366,intermediate,0.6590720371204952,0.17166051509411773
3,5,579,NS,NS,RBO,NaN,NA,0.5321941556831007,0.015596824465319514
3,5,580,NS,NS,RB,NaN,NA,0.47445994093141053,0
3,5,581,SL,SAS,RB,0.266,short,0.44009024462866364,0
3,5,582,NS,NS,RB,NaN,NA,0.4760625923554471,0.015676179937145207
3,5,583,NS,NS,RB,NaN,NA,0.5420082700657076,0
3,5,584,NS,NS,RB,NaN,NA,0.6881770280742785,0.015530999648035504
3,5,585,NS,NS,RB,NaN,NA,0.5836399063446152,0.09360873948753579
3,5,586,NS,NS,RB,NaN,NA,0.49466815945197595,0.01556976315623615
3,5,587,SR,SAS,RL,0.066,short,1.0297869787318632,NaN
3,5,588,NS,NS,RB,NaN,NA,0.5419643868517596,0
3,5,589,NS,NS,RB,NaN,NA,0.6013149665304809,0
3,5,590,NS,NS,RB,NaN,NA,0.6225690682331333,0.015615109135978855
3,5,591,SL,SAS,RB,0.266,short,0.9939117226131202,0.07797680845396826
3,5,592,NS,NS,RB,NaN,NA,0.5305521922200569,0
3,5,593,NS,NS,RB,NaN,NA,0.5742181810055627,0
3,5,594,SR,SAS,RB,0.466,long,0.6100466283787682,0.015588779213430826
3,5,595,NS,NS,RB,NaN,NA,0.7239831681290525,0
3,5,596,NS,NS,RB,NaN,NA,0.6506214106702828,0.015636319352779537
3,5,597,SL,SAS,RR,0.066,short,0.7488799420243595,NaN
3,5,598,SB,SSS,NR,0.066,short,NaN,NaN
3,5,599,NS,NS,RB,NaN,NA,0.5086848226419534,0
3,6,600,NS,NS,RBO,NaN,NA,0.5697970296751009,0.015571591618936509
3,6,601,SR,SAS,RR,0.166,short,0.9176777082975605,NaN
3,6,602,NS,NS,RB,NaN,NA,0.6425736776618578,0.015583293810777832
3,6,603,SR,SAS,RL,0.166,short,0.9915550934892963,NaN
3,6,604,NS,NS,RB,NaN,NA,0.5048321417307307,0.031191454771033023
3,6,605,SB,SSS,RR,0.066,short,0.7356662408856209,NaN
3,6,606,NS,NS,RB,NaN,NA,0.5609759557846701,0
3,6,607,NS,NS,RB,NaN,NA,0.5422255740959372,0.06240375406196108
3,6,608,SB,SSS,RL,0.266,short,1.1318742195144296,NaN
3,6,609,SB,SSS,NR,0.066,short,NaN,NaN
3,6,610,IG,IG,RB,0.166,short,0.6577073514054064,0
3,6,611,SL,SAS,RR,0.166,short,0.7949546526797349,NaN
3,6,612,NS,NS,RB,NaN,NA,0.6202001883830235,0.031181581049168017
3,6,613,IG,IG,RBO,0.366,intermediate,0.9056740045562037,0.04682155733462423
3,6,614,NS,NS,RB,NaN,NA,0.8011012277202099,0
3,6,615,SB,SSS,RB,0.466,long,0.5874719070125138,0.015622423001332209
3,6,616,NS,NS,RB,NaN,NA,0.7013375022470427,0.031183409511868376
3,6,617,NS,NS,RB,NaN,NA,0.5577980799425859,0
3,6,618,NS,NS,RB,NaN,NA,0.5156285086377466,0.015579271181195509
3,6,619,SR,SAS,RL,0.166,short,1.1286491692153504,NaN
3,6,620,IG,IG,RB,0.466,long,0.42363649977050954,0
3,6,621,NS,NS,RB,NaN,NA,0.5765128065249883,0
3,6,622,NS,NS,RB,NaN,NA,0.5343465264595579,0.04677292010455858
3,6,623,SB,SSS,NR,0.166,short,NaN,NaN
3,6,624,SB,SSS,NR,0.166,short,NaN,NaN
3,6,625,NS,NS,RB,NaN,NA,0.5873547022747516,0.015565009140118491
3,6,626,NS,NS,RB,NaN,NA,0.43609311481850455,0
3,6,627,NS,NS,RB,NaN,NA,0.4328479513860657,0
3,6,628,IG,IG,RB,0.466,long,0.5624010630526755,0.015609989430231508
3,6,629,NS,NS,RB,NaN,NA,0.5280633649272204,0.015569397459330503
3,6,630,SR,SAS,NR,0.066,short,NaN,NaN
3,6,631,IG,IG,RB,0.066,short,0.8884008414461277,0.3431509827496484
3,6,632,NS,NS,RB,NaN,NA,0.5576550938203582,0.03119364893063903
3,6,633,NS,NS,RB,NaN,NA,0.523415218682203,0
3,6,634,SB,SSS,NR,0.266,short,NaN,NaN
3,6,635,IG,IG,RB,0.266,short,0.5015456549408555,0.0624026569785201
3,6,636,NS,NS,RB,NaN,NA,0.5061645457171835,0.015510886514675803
3,6,637,NS,NS,RB,NaN,NA,0.5342936837623711,0.015545261689112522
3,6,638,SR,SAS,RB,0.266,short,0.4687478918094712,0.015572323005471844
3,6,639,NS,NS,RB,NaN,NA,0.6372319938454893,0.015647655847715214
3,6,640,NS,NS,RB,NaN,NA,0.6027845876815263,0.015620960228261538
3,6,641,IG,IG,RB,0.266,short,0.4827182947847177,0
3,6,642,IG,IG,RB,0.266,short,0.8306295088113984,0.04676999455841724
3,6,643,NS,NS,RB,NaN,NA,0.5467438991763629,0.015679471180192195
3,6,644,SB,SSS,NR,0.066,short,NaN,NaN
3,6,645,SR,SAS,RB,0.366,intermediate,0.5560297694028122,0.015545261689112522
3,6,646,SB,SSS,NR,0.166,short,NaN,NaN
3,6,647,NS,NS,RB,NaN,NA,0.4874260490578308,0.015572323005471844
3,6,648,NS,NS,RB,NaN,NA,0.5700692884311138,0.031191454771033023
3,6,649,SL,SAS,RR,0.266,short,0.8945589358336292,NaN
3,6,650,IG,IG,RB,0.266,short,0.5015032345036161,0
3,6,651,NS,NS,RB,NaN,NA,0.5294524513883516,0.031209008055157028
3,6,652,SB,SSS,RL,0.066,short,0.8070901889004745,NaN
3,6,653,NS,NS,RB,NaN,NA,0.6168019822580391,0
3,6,654,NS,NS,RB,NaN,NA,0.6059088894435263,0.015592070449201856
3,6,655,NS,NS,RB,NaN,NA,0.5871672843895794,0.015530268261500169
3,6,656,IG,IG,RB,0.466,long,0.6152958738966845,0.01565570110687986
3,6,657,SB,SSS,NR,0.166,short,NaN,NaN
3,6,658,NS,NS,RB,NaN,NA,0.46864494911642396,0.01562827410089085
3,6,659,NS,NS,RB,NaN,NA,0.49676439629183733,0.01557890549156582
3,6,660,SL,SAS,RB,0.466,long,0.5871749639518384,0.015612183582561556
3,6,661,SL,SAS,RR,0.166,short,0.9039173962009954,NaN
3,6,662,NS,NS,RB,NaN,NA,0.5263140704337275,0
3,6,663,NS,NS,RB,NaN,NA,0.5934235674649244,0.015626079941284843
3,6,664,NS,NS,RB,NaN,NA,0.5356280990672531,0.031207910971716046
3,6,665,SL,SAS,RL,0.066,short,0.9226109125665971,NaN
3,6,666,NS,NS,RB,NaN,NA,0.5449377393597388,0
3,6,667,NS,NS,RB,NaN,NA,0.9385801957796502,0.01564765585499117
3,6,668,SR,SAS,RB,0.366,intermediate,0.5220742209057789,0
3,6,669,NS,NS,RB,NaN,NA,0.6827747212773829,0.015554038334812503
3,6,670,NS,NS,RB,NaN,NA,0.523632440574147,0.015589510592690203
3,6,671,SB,SSS,NR,0.266,short,NaN,NaN
3,6,672,NS,NS,RB,NaN,NA,0.5251961456451681,0
3,6,673,NS,NS,RB,NaN,NA,0.5532495851584827,0
3,6,674,NS,NS,RB,NaN,NA,0.5423833708082384,0.015559523737465497
3,6,675,NS,NS,RB,NaN,NA,0.570473013965966,0.015522954396146815
3,6,676,NS,NS,RB,NaN,NA,0.6296917611653043,0.015494064609811176
3,6,677,SL,SAS,RR,0.366,intermediate,0.9619236868602457,NaN
3,6,678,SL,SAS,RR,0.166,short,0.7093081560815335,NaN
3,6,679,NS,NS,RB,NaN,NA,0.4798989813425578,0.015587682122713886
3,6,680,NS,NS,RB,NaN,NA,0.46122795512201265,0.015611452196026221
3,6,681,NS,NS,RB,NaN,NA,0.536060531532712,0.015591704759572167
3,6,682,NS,NS,RB,NaN,NA,0.43941013700532494,0.015480899644899182
3,6,683,SB,SSS,RB,0.366,intermediate,0.5766329368161678,0.046833259526465554
3,6,684,NS,NS,RB,NaN,NA,0.49548008099009166,0.015587682129989844
3,6,685,NS,NS,RB,NaN,NA,0.5235839861925342,0.015663014972233213
3,6,686,SL,SAS,RB,0.466,long,0.5126287254970521,0
3,6,687,NS,NS,RB,NaN,NA,0.5485639553371584,0.015596824465319514
3,6,688,SB,SSS,RB,0.466,long,0.5688489694766758,0.03117024455423234
3,6,689,NS,NS,RB,NaN,NA,0.5032435694956803,0
3,6,690,NS,NS,RB,NaN,NA,0.6951616717269644,0.015616571909049526
3,6,691,NS,NS,RB,NaN,NA,0.5750171204381331,0.03113952630519634
3,6,692,NS,NS,RB,NaN,NA,0.6654746797030384,0.031186335058009718
3,6,693,SR,SAS,RL,0.366,intermediate,0.7559786820274894,NaN
3,6,694,NS,NS,RB,NaN,NA,0.760658460760169,0.01554855293215951
3,6,695,IG,IG,RB,0.066,short,0.6482801406746148,0.046797787261311896
3,6,696,NS,NS,RB,NaN,NA,0.535974959271698,0.015568300375889521
3,6,697,NS,NS,RB,NaN,NA,0.6107486590371991,0.015542701839876827
3,6,698,NS,NS,RB,NaN,NA,0.5687220738545875,0
3,6,699,SB,SSS,NR,0.166,short,NaN,NaN
3,7,700,NS,NS,RB,NaN,NA,0.4734313274784654,0.015512349280470517
3,7,701,IG,IG,RB,0.066,short,0.6264188050336088,0.0156739857775392
3,7,702,SB,SSS,RB,0.466,long,0.4672907863750879,0.015639976285456214
3,7,703,NS,NS,RB,NaN,NA,0.4954010912151716,0.015559158047835808
3,7,704,NS,NS,RB,NaN,NA,0.5623900922510074,0.06241435917036142
3,7,705,NS,NS,RB,NaN,NA,0.5515549618357909,0.015582928113872185
3,7,706,SR,SAS,RB,0.466,long,0.5250169558712514,0
3,7,707,SB,SSS,RB,0.366,intermediate,0.5218822318565799,0.031135869372519664
3,7,708,NS,NS,RB,NaN,NA,0.526550491238595,0.015564277753583156
3,7,709,NS,NS,RB,NaN,NA,0.5156431363720912,0
3,7,710,SL,SAS,RR,0.266,short,0.840057816625631,NaN
3,7,711,NS,NS,RB,NaN,NA,0.8681416086874378,0.031240457690728363
3,7,712,NS,NS,RB,NaN,NA,0.529608968176035,0.015607063884090167
3,7,713,SL,SAS,RR,0.266,short,0.8306854598995415,NaN
3,7,714,NS,NS,RB,NaN,NA,0.5078081547981128,0.015477608409128152
3,7,715,IG,IG,RB,0.466,long,0.6372577752299549,0.03120242557633901
3,7,716,NS,NS,RB,NaN,NA,0.5561733040740364,0
3,7,717,NS,NS,RB,NaN,NA,0.5685637286078418,0
3,7,718,SR,SAS,RL,0.366,intermediate,1.0490673323292867,NaN
3,7,719,SR,SAS,RL,0.366,intermediate,0.9212234717197134,NaN
3,7,720,NS,NS,RB,NaN,NA,0.5124407590774354,0
3,7,721,NS,NS,RB,NaN,NA,0.5171433936411631,0.01570982372504659
3,7,722,NS,NS,RB,NaN,NA,0.7636322796715831,0.015609989430231508
3,7,723,NS,NS,RB,NaN,NA,0.7369927937761531,0.03119474601408001
3,7,724,NS,NS,RB,NaN,NA,0.5155546385649359,0
3,7,725,NS,NS,RB,NaN,NA,0.5591738186049042,0
3,7,726,NS,NS,RB,NaN,NA,0.5248553193778207,0.031116853315324988
3,7,727,SB,SSS,NR,0.266,short,NaN,NaN
3,7,728,IG,IG,RB,0.166,short,0.8462065858329879,0.031202425569063053
3,7,729,SR,SAS,RB,0.366,intermediate,0.45308579107222613,0
3,7,730,NS,NS,RB,NaN,NA,0.4734039004688384,0.015551112781395204
3,7,731,SL,SAS,NR,0.166,short,NaN,NaN
3,7,732,NS,NS,RB,NaN,NA,0.5138976816706418,0.01568020256672753
3,7,733,NS,NS,RB,NaN,NA,0.7057876254984876,0
3,7,734,NS,NS,RB,NaN,NA,0.6714446248224704,0
3,7,735,SB,SSS,NR,0.366,intermediate,NaN,NaN
3,7,736,NS,NS,RB,NaN,NA,0.5638148338257452,0.01557268870237749
3,7,737,NS,NS,RB,NaN,NA,0.5528853545038146,0
3,7,738,SB,SSS,NR,0.166,short,NaN,NaN
3,7,739,SB,SSS,NR,0.166,short,NaN,NaN
3,7,740,NS,NS,RB,NaN,NA,0.5279128820839105,0
3,7,741,SB,SSS,RB,0.366,intermediate,0.4779832963467925,0
3,7,742,SR,SAS,RL,0.266,short,0.9740398413268849,NaN
3,7,743,NS,NS,RB,NaN,NA,0.6043810223236505,0.015607429573719855
3,7,744,NS,NS,RB,NaN,NA,0.530991655003163,0
3,7,745,NS,NS,RB,NaN,NA,0.543468017494888,0.031156348195509054
3,7,746,NS,NS,RB,NaN,NA,0.5403033066177159,0
3,7,747,NS,NS,RB,NaN,NA,0.6229845781090262,0.01570031570008723
3,7,748,IG,IG,RB,0.366,intermediate,0.5965251962261391,0.03114793724671472
3,7,749,NS,NS,RB,NaN,NA,0.5621454433494364,0
3,7,750,NS,NS,RB,NaN,NA,0.668249378541077,0.031109905132325366
3,7,751,IG,IG,RB,0.066,short,0.7353426022054919,0.015604869717208203
3,7,752,SL,SAS,RB,0.366,intermediate,0.5137793798530765,0.01564692446117988
3,7,753,NS,NS,RB,NaN,NA,0.690013074039598,0
3,7,754,NS,NS,RB,NaN,NA,0.6635235224457574,0.015684225189033896
3,7,755,SL,SAS,RR,0.166,short,0.8241358907107497,NaN
3,7,756,IG,IG,RB,0.166,short,0.6728871025225089,0.015659358039556537
3,7,757,NS,NS,RB,NaN,NA,0.5528568304216606,0
3,7,758,SL,SAS,RB,0.366,intermediate,0.5340312987318612,0
3,7,759,NS,NS,RB,NaN,NA,0.6323161600121239,0.01561291497637285
3,7,760,SR,SAS,RB,0.366,intermediate,0.5278598565346329,0
3,7,761,NS,NS,RB,NaN,NA,0.5636283301791991,0.015644364611944184
3,7,762,IG,IG,RB,0.166,short,0.9349177761541796,0.046813512075459585
3,7,763,IG,IG,RB,0.266,short,0.8226224684804038,0.01563595365587389
3,7,764,NS,NS,RB,NaN,NA,0.7960535614147375,0.031206813895551022
3,7,765,NS,NS,RB,NaN,NA,0.5278039054464898,0
3,7,766,NS,NS,RB,NaN,NA,0.5713795679621398,0
3,7,767,NS,NS,RB,NaN,NA,0.654126847111911,0.046906763906008564
3,7,768,IG,IG,RB,0.466,long,0.40923000739712734,0
3,7,769,SR,SAS,RL,0.166,short,0.7804739245402743,NaN
3,7,770,NS,NS,RB,NaN,NA,0.5588776069271262,0
3,7,771,NS,NS,RB,NaN,NA,0.5401950613668305,0
3,7,772,SR,SAS,RB,0.366,intermediate,0.5760606266121613,0.01558987628959585
3,7,773,NS,NS,RB,NaN,NA,0.5651770418189699,0
3,7,774,NS,NS,RB,NaN,NA,0.6166306548948342,0.015552575561741833
3,7,775,NS,NS,RB,NaN,NA,0.512073602876626,0
3,7,776,NS,NS,RB,NaN,NA,0.5636137024375785,0.01566484344220953
3,7,777,NS,NS,RB,NaN,NA,0.4824570068340108,0.015625714244379196
3,7,778,NS,NS,RB,NaN,NA,0.6041736741535715,0.01554087336990051
3,7,779,SL,SAS,RB,0.466,long,0.577563260882016,0.031118681778025348
3,7,780,NS,NS,RB,NaN,NA,0.5744879620469874,0
3,7,781,NS,NS,RB,NaN,NA,0.5947610911534866,0.015582562424242496
3,7,782,NS,NS,RB,NaN,NA,0.7242536805642885,0.03126093652099371
3,7,783,NS,NS,RB,NaN,NA,0.5729385190206813,0.07788099677418359
3,7,784,SR,SAS,RL,0.166,short,0.7803835982631426,NaN
3,7,785,SR,SAS,RL,0.066,short,0.7617156804408296,NaN
3,7,786,NS,NS,RB,NaN,NA,0.5790872882207623,0.015578539794660173
3,7,787,SR,SAS,RL,0.066,short,0.7397360429822584,NaN
3,7,788,NS,NS,RB,NaN,NA,0.4793096663925098,0.015538313513388857
3,7,789,NS,NS,RB,NaN,NA,0.577543513438286,0.03117499856307404
3,7,790,NS,NS,RB,NaN,NA,0.6056291339737072,0.031198402946756687
3,7,791,SB,SSS,RR,0.266,short,0.8989154415758094,NaN
3,7,792,NS,NS,RB,NaN,NA,0.739828563418996,0
3,7,793,IG,IG,RB,0.366,intermediate,0.5494079757554573,0
3,7,794,NS,NS,RB,NaN,NA,0.5618656878868933,0
3,7,795,SL,SAS,RB,0.366,intermediate,0.5821433881537814,0.04677145733876387
3,7,796,SL,SAS,RR,0.266,short,0.8521213112471742,NaN
3,7,797,IG,IG,RB,0.466,long,0.6461880086062592,0
3,7,798,NS,NS,RB,NaN,NA,1.0641858297967701,0.06238071537518408
3,7,799,NS,NS,RB,NaN,NA,0.8894447133206995,0.031192186157568358
3,8,800,NS,NS,RB,NaN,NA,0.5467470075673191,0.015547455855994485
3,8,801,SL,SAS,RR,0.166,short,0.988198393570201,NaN
3,8,802,SL,SAS,RB,0.466,long,0.611763823981164,0
3,8,803,IG,IG,RB,0.366,intermediate,0.5451845824209158,0
3,8,804,NS,NS,RB,NaN,NA,0.5577245755630429,0
3,8,805,SL,SAS,RR,0.266,short,0.9445060748403193,NaN
3,8,806,NS,NS,RB,NaN,NA,0.6138003706510062,0
3,8,807,IG,IG,RB,0.066,short,0.6496496625441068,0.015601944171066862
3,8,808,NS,NS,RB,NaN,NA,0.5217739866056945,0.015492967533646151
3,8,809,NS,NS,RB,NaN,NA,0.5575717157189501,0
3,8,810,NS,NS,RB,NaN,NA,0.5466899593920971,0.015581099643895868
3,8,811,NS,NS,RB,NaN,NA,0.6995741285645636,0.015616571909049526
3,8,812,NS,NS,RB,NaN,NA,0.7432785151650023,0.015658992349926848
3,8,813,NS,NS,RB,NaN,NA,0.5685218567123229,0.015610355119861197
3,8,814,NS,NS,RB,NaN,NA,0.5185577129486774,0.015656066803785507
3,8,815,NS,NS,RB,NaN,NA,0.5076637058955384,0
3,8,816,NS,NS,RB,NaN,NA,0.5980806731968187,0
3,8,817,SB,SSS,RB,0.466,long,0.6418132181934197,0
3,8,818,SR,SAS,RL,0.266,short,0.9507469987875083,NaN
3,8,819,NS,NS,RB,NaN,NA,0.5575684244722652,0.031174632873444352
3,8,820,NS,NS,RB,NaN,NA,0.4841817998640181,0.015562449283606838
3,8,821,SR,SAS,RL,0.066,short,1.1285251991430414,NaN
3,8,822,SR,SAS,RB,0.066,short,0.5871380289208901,0.01555147847830085
3,8,823,SL,SAS,RB,0.366,intermediate,0.5372386128910875,0.015594995995343197
3,8,824,NS,NS,RB,NaN,NA,0.7447716414098977,0
3,8,825,IG,IG,RB,0.166,short,0.4920641387325304,0.031109905139601324
3,8,826,NS,NS,RB,NaN,NA,0.5590641105736722,0.015541970453341492
3,8,827,NS,NS,RB,NaN,NA,0.4623899459693348,0.01554087336990051
3,8,828,NS,NS,RB,NaN,NA,0.47478713583768695,0.015670694534492213
3,8,829,IG,IG,RB,0.366,intermediate,0.5574473799570114,0
3,8,830,SR,SAS,RB,0.466,long,0.6011181227586349,0
3,8,831,SB,SSS,NR,0.066,short,NaN,NaN
3,8,832,SB,SSS,NR,0.166,short,NaN,NaN
3,8,833,NS,NS,RB,NaN,NA,0.599624447975657,0.015576711331959814
3,8,834,SL,SAS,RB,0.466,long,0.5809186808837694,0.01566191788879223
3,8,835,IG,IG,RB,0.066,short,0.7180963175633224,0.01559133906266652
3,8,836,IG,IG,RB,0.366,intermediate,0.5746190631471109,0.015502841255511157
3,8,837,NS,NS,RB,NaN,NA,0.6494527366303373,0.01563741643622052
3,8,838,NS,NS,RB,NaN,NA,0.5761708831778378,0
3,8,839,NS,NS,RB,NaN,NA,0.5964601027917524,0.015569397459330503
3,8,840,SL,SAS,RB,0.466,long,0.5777115495657199,0.015618034682120197
3,8,841,SB,SSS,RB,0.466,long,0.5434045696856629,0.01563156533666188
3,8,842,NS,NS,RB,NaN,NA,0.719615590882313,0
3,8,843,IG,IG,RB,0.366,intermediate,0.9895302490112954,0.015497355852858163
3,8,844,NS,NS,RB,NaN,NA,0.5964204250594776,0.01556683760281885
3,8,845,NS,NS,RB,NaN,NA,0.6557108481720206,0.015559889434371144
3,8,846,NS,NS,RB,NaN,NA,0.519978066207841,0
3,8,847,IG,IG,RB,0.266,short,0.7664843226666562,0
3,8,848,SL,SAS,RR,0.166,short,0.6852810011478141,NaN
3,8,849,NS,NS,RB,NaN,NA,0.5807647239562357,0.01560486972448416
